,Administration,NAME,Type,titre,titre_encoded,IREL_url,Coordonnees,latitude,longitude,Administration_bis,Lieu-dit_bis,placeName
8254,Cayenne ,Malouins,Îlets ,MalouinsÎlets (Cayenne ; Guyane française),Malouins%C3%8Elets%20%28Cayenne%20%3B%20Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Malouins%C3%8Elets%20%28Cayenne%20%3B%20Guyane%20fran%C3%A7aise%29,,,,Guyane française,,Guyane
8266,Guyane française,Mamelles,Îlets ,MamellesÎlets (Guyane française),Mamelles%C3%8Elets%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Mamelles%C3%8Elets%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
8276,Guyane française,Mana,Cours d\'eau ,ManaCours d\eau (Guyane française),ManaCours%20d%5Ceau%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=ManaCours%20d%5Ceau%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
8277,Guyane française,Mana ,,Mana (Guyane française),Mana%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Mana%20%28Guyane%20fran%C3%A7aise%29,5.6592 -53.7767,5.6592,-53.7767,,,Guyane
8335,Montsinéry ,Mapéribo ,,Mapéribo (Montsinéry ; Guyane française),Map%C3%A9ribo%20%28Montsin%C3%A9ry%20%3B%20Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Map%C3%A9ribo%20%28Montsin%C3%A9ry%20%3B%20Guyane%20fran%C3%A7aise%29,,,,Guyane française,,Guyane
8358,Guyane française,Marchand,Îlet ,MarchandÎlet (Guyane française),Marchand%C3%8Elet%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Marchand%C3%8Elet%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
8411,Roura ,Maripa,Habitation ,MaripaHabitation (Roura ; Guyane française),MaripaHabitation%20%28Roura%20%3B%20Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=MaripaHabitation%20%28Roura%20%3B%20Guyane%20fran%C3%A7aise%29,,,,Guyane française,,Guyane
8432,Guyane française,Maroni,Cours d\'eau ,MaroniCours d\eau (Guyane française),MaroniCours%20d%5Ceau%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=MaroniCours%20d%5Ceau%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
8433,Guyane française,Maroni,Poste ,MaroniPoste (Guyane française),MaroniPoste%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=MaroniPoste%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
8434,Guyane française,Maroni,Région géographique ,MaroniRégion géographique (Guyane française),MaroniR%C3%A9gion%20g%C3%A9ographique%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=MaroniR%C3%A9gion%20g%C3%A9ographique%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
8451,Guyane française,Martineau,Cours d\'eau ,MartineauCours d\eau (Guyane française),MartineauCours%20d%5Ceau%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=MartineauCours%20d%5Ceau%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
8502,Guyane française,Mataroni,Cours d\'eau ,MataroniCours d\eau (Guyane française),MataroniCours%20d%5Ceau%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=MataroniCours%20d%5Ceau%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
8509,Guyane française,Matoury ,,Matoury (Guyane française),Matoury%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Matoury%20%28Guyane%20fran%C3%A7aise%29,4.8466 -52.3255,4.8466,-52.3255,,,Guyane
8818,Ouanary ,Mirambeau,Habitation ,MirambeauHabitation (Ouanary ; Guyane française),MirambeauHabitation%20%28Ouanary%20%3B%20Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=MirambeauHabitation%20%28Ouanary%20%3B%20Guyane%20fran%C3%A7aise%29,,,,Guyane française,,Guyane
8832,Guyane française,Mission Saint-Paul ,,Mission Saint-Paul (Guyane française),Mission%20Saint-Paul%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Mission%20Saint-Paul%20%28Guyane%20fran%C3%A7aise%29,3.6148 -52.0093,3.6148,-52.0093,,,Guyane
8954,Guyane française,Mont-Saint-Jean,Habitation ,Mont-Saint-JeanHabitation (Guyane française),Mont-Saint-JeanHabitation%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Mont-Saint-JeanHabitation%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
8959,Kourou ,Mont-Xavier,Habitation ,Mont-XavierHabitation (Kourou ; Guyane française),Mont-XavierHabitation%20%28Kourou%20%3B%20Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Mont-XavierHabitation%20%28Kourou%20%3B%20Guyane%20fran%C3%A7aise%29,,,,Guyane française,,Guyane
8960,Cayenne ,Montabo ,,Montabo (Cayenne ; Guyane française),Montabo%20%28Cayenne%20%3B%20Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Montabo%20%28Cayenne%20%3B%20Guyane%20fran%C3%A7aise%29,4.9430 -52.3066,4.9430,-52.3066,Guyane française,,Guyane
8961,Guyane française,Montabo,Montagne ,MontaboMontagne (Guyane française),MontaboMontagne%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=MontaboMontagne%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
8967,Guyane française,Montagne d’Argent,Camp ,Montagne d’ArgentCamp (Guyane française),Montagne%20d%E2%80%99ArgentCamp%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Montagne%20d%E2%80%99ArgentCamp%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
9039,Guyane française,Montjoly ,,Montjoly (Guyane française),Montjoly%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Montjoly%20%28Guyane%20fran%C3%A7aise%29,4.9122 -52.2720,4.9122,-52.2720,,,Guyane
9044,Remire-Montjoly ,Montlouis,Habitation ,MontlouisHabitation (Remire-Montjoly ; Guyane française),MontlouisHabitation%20%28Remire-Montjoly%20%3B%20Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=MontlouisHabitation%20%28Remire-Montjoly%20%3B%20Guyane%20fran%C3%A7aise%29,,,,Guyane française,,Guyane
9077,Guyane française,Montsinéry-Tonnegrande ,,Montsinéry-Tonnegrande (Guyane française),Montsin%C3%A9ry-Tonnegrande%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Montsin%C3%A9ry-Tonnegrande%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
9078,Guyane française,Montsinéry ,,Montsinéry (Guyane française),Montsin%C3%A9ry%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Montsin%C3%A9ry%20%28Guyane%20fran%C3%A7aise%29,4.8905 -52.4932,4.8905,-52.4932,,,Guyane
9082,Guyane française,Mont Bourda ,,Mont Bourda (Guyane française),Mont%20Bourda%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Mont%20Bourda%20%28Guyane%20fran%C3%A7aise%29,4.9392 -52.2872,4.9392,-52.2872,,,Guyane
9398,Roura ,Nancibo ,,Nancibo (Roura ; Guyane française),Nancibo%20%28Roura%20%3B%20Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Nancibo%20%28Roura%20%3B%20Guyane%20fran%C3%A7aise%29,,,,Guyane française,,Guyane
9731,Guyane française,Nouveau-Camp,Camp ,Nouveau-CampCamp (Guyane française),Nouveau-CampCamp%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Nouveau-CampCamp%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
9879,Guyane française,Oiseaux,Île des ,OiseauxÎle des (Guyane française),Oiseaux%C3%8Ele%20des%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Oiseaux%C3%8Ele%20des%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
9931,Guyane française,Orapu,Cours d\'eau ,OrapuCours d\eau (Guyane française),OrapuCours%20d%5Ceau%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=OrapuCours%20d%5Ceau%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
9932,Roura ,Orapu,Lieu-dit ,OrapuLieu-dit (Roura ; Guyane française),OrapuLieu-dit%20%28Roura%20%3B%20Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=OrapuLieu-dit%20%28Roura%20%3B%20Guyane%20fran%C3%A7aise%29,,,,Guyane française,,Guyane
9941,Guyane française,Organabo ,,Organabo (Guyane française),Organabo%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Organabo%20%28Guyane%20fran%C3%A7aise%29,5.5500 -53.4577,5.5500,-53.4577,,,Guyane
10019,Guyane française,Ouanary,Cours d\'eau ,OuanaryCours d\eau (Guyane française),OuanaryCours%20d%5Ceau%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=OuanaryCours%20d%5Ceau%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
10020,Guyane française,Ouanary ,,Ouanary (Guyane française),Ouanary%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Ouanary%20%28Guyane%20fran%C3%A7aise%29,4.2101 -51.6714,4.2101,-51.6714,,,Guyane
10292,Guyane française,Ounares,Cours d\'eau ,OunaresCours d\eau (Guyane française),OunaresCours%20d%5Ceau%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=OunaresCours%20d%5Ceau%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
10319,Guyane française,Oyack,Cours d\'eau ,OyackCours d\eau (Guyane française),OyackCours%20d%5Ceau%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=OyackCours%20d%5Ceau%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
10320,Guyane française,Oyapock,Cours d\'eau ,OyapockCours d\eau (Guyane française),OyapockCours%20d%5Ceau%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=OyapockCours%20d%5Ceau%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
10321,Guyane française,Oyapock,Établissement ,OyapockÉtablissement (Guyane française),Oyapock%C3%89tablissement%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Oyapock%C3%89tablissement%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
10322,Guyane française,Oyapock,Poste ,OyapockPoste (Guyane française),OyapockPoste%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=OyapockPoste%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
10390,Guyane française,Papinabo ,,Papinabo (Guyane française),Papinabo%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Papinabo%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
10397,Matoury ,Paramana,Habitation ,ParamanaHabitation (Matoury ; Guyane française),ParamanaHabitation%20%28Matoury%20%3B%20Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=ParamanaHabitation%20%28Matoury%20%3B%20Guyane%20fran%C3%A7aise%29,,,,Guyane française,,Guyane
10404,Kourou ,Pariacabo,Habitation ,PariacaboHabitation (Kourou ; Guyane française),PariacaboHabitation%20%28Kourou%C2%A0%3B%20Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=PariacaboHabitation%20%28Kourou%C2%A0%3B%20Guyane%20fran%C3%A7aise%29,,,,Guyane française,,Guyane
10438,Guyane française,Passoura ,,Passoura (Guyane française),Passoura%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Passoura%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
10701,Saül ,Placer Souvenir ,,Placer Souvenir (Saül ; Guyane française),Placer%20Souvenir%20%28Sa%C3%BCl%20%3B%20Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Placer%20Souvenir%20%28Sa%C3%BCl%20%3B%20Guyane%20fran%C3%A7aise%29,,,,Guyane française,,Guyane
10912,Guyane française,Portal,Îlet ,PortalÎlet (Guyane française),Portal%C3%8Elet%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Portal%C3%8Elet%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
11010,Guyane française,Prouac,Cours d\'eau ,ProuacCours d\eau (Guyane française),ProuacCours%20d%5Ceau%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=ProuacCours%20d%5Ceau%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
11204,Guyane française,Régina ,,Régina (Guyane française),R%C3%A9gina%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=R%C3%A9gina%20%28Guyane%20fran%C3%A7aise%29,4.3100 -52.1339,4.3100,-52.1339,,,Guyane
11220,Guyane française,Remire-Montjoly ,,Remire-Montjoly (Guyane française),Remire-Montjoly%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Remire-Montjoly%20%28Guyane%20fran%C3%A7aise%29,4.9122 -52.2720,4.9122,-52.2720,,,Guyane
11221,Guyane française,Remire-Montjoly ,,Remire-Montjoly (Guyane française),Remire-Montjoly%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Remire-Montjoly%20%28Guyane%20fran%C3%A7aise%29,4.9122 -52.2720,4.9122,-52.2720,,,Guyane
11223,Guyane française,Rémire ,,Rémire (Guyane française),R%C3%A9mire%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=R%C3%A9mire%20%28Guyane%20fran%C3%A7aise%29,4.8994 -52.2400,4.8994,-52.2400,,,Guyane
11224,Guyane française,Rémire,Îlets de ,RémireÎlets de (Guyane française),R%C3%A9mire%C3%8Elets%20de%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=R%C3%A9mire%C3%8Elets%20de%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
11225,Guyane française,Remontabo,Montagne ,RemontaboMontagne (Guyane française),RemontaboMontagne%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=RemontaboMontagne%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
11354,Guyane française,Rivière Blanche,Cours d\'eau ,Rivière BlancheCours d\eau (Guyane française),Rivi%C3%A8re%20BlancheCours%20d%5Ceau%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Rivi%C3%A8re%20BlancheCours%20d%5Ceau%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
11370,Guyane française,Rivière de Cayenne,Cours d\'eau ,Rivière de CayenneCours d\eau (Guyane française),Rivi%C3%A8re%20de%20CayenneCours%20d%5Ceau%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Rivi%C3%A8re%20de%20CayenneCours%20d%5Ceau%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
11418,Roura ,Roche Diamant ,,Roche Diamant (Roura ; Guyane française),Roche%20Diamant%20%28Roura%20%3B%20Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Roche%20Diamant%20%28Roura%20%3B%20Guyane%20fran%C3%A7aise%29,4.6167 -52.4333,4.6167,-52.4333,Guyane française,,Guyane
11497,Guyane française,Roura ,,Roura (Guyane française),Roura%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Roura%20%28Guyane%20fran%C3%A7aise%29,4.7271 -52.3261,4.7271,-52.3261,,,Guyane
11509,Guyane française,Royale,Île ,RoyaleÎle (Guyane française),Royale%C3%8Ele%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Royale%C3%8Ele%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
11629,Guyane française,Saint-Augustin,Camp ,Saint-AugustinCamp (Guyane française),Saint-AugustinCamp%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Saint-AugustinCamp%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
11676,Remire-Montjoly ,Saint-Cirice,Habitation ,Saint-CiriceHabitation (Remire-Montjoly ; Guyane française),Saint-CiriceHabitation%20%28Remire-Montjoly%20%3B%20Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Saint-CiriceHabitation%20%28Remire-Montjoly%20%3B%20Guyane%20fran%C3%A7aise%29,,,,Guyane française,,Guyane
11725,Guyane française,Saint-Élie ,,Saint-Élie (Guyane française),Saint-%C3%89lie%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Saint-%C3%89lie%20%28Guyane%20fran%C3%A7aise%29,4.8227 -53.2764,4.8227,-53.2764,,,Guyane
11752,Roura ,Saint-François-Xavier,Habitation ,Saint-François-XavierHabitation (Roura ; Guyane française),Saint-Fran%C3%A7ois-XavierHabitation%20%28Roura%20%3B%20Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Saint-Fran%C3%A7ois-XavierHabitation%20%28Roura%20%3B%20Guyane%20fran%C3%A7aise%29,,,,Guyane française,,Guyane
11770,Guyane française,Saint-Georges-de-l’Oyapock ,,Saint-Georges-de-l’Oyapock (Guyane française),Saint-Georges-de-l%E2%80%99Oyapock%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Saint-Georges-de-l%E2%80%99Oyapock%20%28Guyane%20fran%C3%A7aise%29,3.8890 -51.8010,3.8890,-51.8010,,,Guyane
11777,Guyane française,Saint-Georges ,,Saint-Georges (Guyane française),Saint-Georges%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Saint-Georges%20%28Guyane%20fran%C3%A7aise%29,3.8890 -51.8010,3.8890,-51.8010,,,Guyane
11829,Guyane française,Saint-Jean-du-Maroni/Saint-Laurent-du-Maroni,Voie ferrée ,Saint-Jean-du-Maroni/Saint-Laurent-du-MaroniVoie ferrée (Guyane française),Saint-Jean-du-Maroni/Saint-Laurent-du-MaroniVoie%20ferr%C3%A9e%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Saint-Jean-du-Maroni/Saint-Laurent-du-MaroniVoie%20ferr%C3%A9e%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
11830,Guyane française,Saint-Jean-du-Maroni ,,Saint-Jean-du-Maroni (Guyane française),Saint-Jean-du-Maroni%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Saint-Jean-du-Maroni%20%28Guyane%20fran%C3%A7aise%29,5.4026 -54.0791,5.4026,-54.0791,,,Guyane
11861,Guyane française,Saint-Joseph,Île ,Saint-JosephÎle (Guyane française),Saint-Joseph%C3%8Ele%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Saint-Joseph%C3%8Ele%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
11879,Guyane française,Saint-Laurent-du-Maroni ,,Saint-Laurent-du-Maroni (Guyane française),Saint-Laurent-du-Maroni%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Saint-Laurent-du-Maroni%20%28Guyane%20fran%C3%A7aise%29,5.5005 -54.0280,5.5005,-54.0280,,,Guyane
11898,Guyane française,Saint-Louis-du-Maroni,Camp ,Saint-Louis-du-MaroniCamp (Guyane française),Saint-Louis-du-MaroniCamp%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Saint-Louis-du-MaroniCamp%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
11905,Guyane française,Saint-Louis,Camp ,Saint-LouisCamp (Guyane française),Saint-LouisCamp%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Saint-LouisCamp%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
11958,Guyane française,Saint-Maurice-du-Maroni,Camp ,Saint-Maurice-du-MaroniCamp (Guyane française),Saint-Maurice-du-MaroniCamp%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Saint-Maurice-du-MaroniCamp%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
12005,Saint-Georges ,Saint-Paul ,,Saint-Paul (Saint-Georges ; Guyane française),Saint-Paul%20%28Saint-Georges%20%3B%20Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Saint-Paul%20%28Saint-Georges%20%3B%20Guyane%20fran%C3%A7aise%29,3.6148 -52.0093,3.6148,-52.0093,Guyane française,,Guyane
12009,Guyane française,Saint-Philippe,Camp ,Saint-PhilippeCamp (Guyane française),Saint-PhilippeCamp%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Saint-PhilippeCamp%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
12016,Guyane française,Saint-Pierre-du-Maroni,Camp ,Saint-Pierre-du-MaroniCamp (Guyane française),Saint-Pierre-du-MaroniCamp%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Saint-Pierre-du-MaroniCamp%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
12045,Roura ,Saint-Régis,Habitation ,Saint-RégisHabitation (Roura ; Guyane française),Saint-R%C3%A9gisHabitation%20%28Roura%20%3B%20Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Saint-R%C3%A9gisHabitation%20%28Roura%20%3B%20Guyane%20fran%C3%A7aise%29,,,,Guyane française,,Guyane
12101,Kourou ,Saint-Xavier,Habitation ,Saint-XavierHabitation (Kourou ; Guyane française),Saint-XavierHabitation%20%28Kourou%20%3B%20Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Saint-XavierHabitation%20%28Kourou%20%3B%20Guyane%20fran%C3%A7aise%29,,,,Guyane française,,Guyane
12149,Guyane française,Sainte-Marie,Camp ,Sainte-MarieCamp (Guyane française),Sainte-MarieCamp%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Sainte-MarieCamp%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
12236,Guyane française,Salut,Îles du ,SalutÎles du (Guyane française),Salut%C3%8Eles%20du%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Salut%C3%8Eles%20du%20%28Guyane%20fran%C3%A7aise%29,,,,,,Guyane
12356,Cayenne ,Sartine,Canal de ,SartineCanal de (Cayenne ; Guyane française),SartineCanal%20de%20%28Cayenne%20%3B%20Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=SartineCanal%20de%20%28Cayenne%20%3B%20Guyane%20fran%C3%A7aise%29,,,,Guyane française,,Guyane
12362,Guyane française,Saül ,,Saül (Guyane française),Sa%C3%BCl%20%28Guyane%20fran%C3%A7aise%29,http://anom.archivesnationales.culture.gouv.fr/geo.php?ir=&lieu=Sa%C3%BCl%20%28Guyane%20fran%C3%A7aise%29,3.6228 -53.2094,3.6228,-53.2094,,,Guyane
